@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'<p>The only global state maintained by classes in this package is a default\nimage for window title bars (<tt>Window.setDefaultImage</tt>).\n',directive
'@link #getColorDescriptor(String, ColorDescriptor)} instead.\n \n',directive
?,non-directive
' Returns the <code>color</code> associated with the given symbolic color \n name, or <code>null</code> if no such definition exists.\n \n',directive
' The symbolic font name for the banner font (value\n <code>\"org.eclipse.jface.bannerfont\"</code>).\n',non-directive
'If either hint is set to SWT.DEFAULT,\n the control\'s preferred size is used.\n \n',directive
?,non-directive
' Creates a new string button field editor \n',non-directive
'\nProvides support for dialogs.\n<h2>\nPackage Specification</h2>\nA dialog is a specialized window, typically consisting of a dialog area\nand a button bar, designed for narrow-focussed communication with the user.\n<p>The dialog framework consists of an abstract base class (<tt>Dialog</tt>),\nalong with more concrete dialog subclasses for displaying messages (<tt>MessageDialog</tt>),\nsoliciting text input (<tt>InputDialog</tt>), and displaying progress during\na long-running operation (<tt>ProgressMonitorDialog</tt>).\n<p>Dialog stores (<tt>IDialogStore</tt>, <tt>DialogStore</tt>) provide\na general framework for organizing a dialog\'s settings into key/value pairs.\nMulti-page dialogs are made easier through the use of dialog pages (<tt>IDialogPage</tt>,\n<tt>DialogPage</tt>).\n<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n<br>&nbsp;\n<br>&nbsp;\n',directive
'Both of these classes may be subclassed to define additional\ntypes of window as required.\n',directive
' Constructs a new instance of <code>PopupDialog</code>.\n \n @param parent\n            The parent shell.\n @param shellStyle\n            The shell style.\n @param takeFocusOnOpen\n            A boolean indicating whether focus should be taken by this\n            popup when it opens.\n @param persistBounds\n            A boolean indicating whether the bounds (size and location) of\n            the dialog should be persisted upon close of the dialog. The\n            bounds can only be persisted if the dialog settings for\n            persisting the bounds are also specified. If a menu action\n            will be provided that allows the user to control this feature,\n            then the last known value of the user\'s setting will be used\n            instead of this flag.\n @param showDialogMenu\n            A boolean indicating whether a menu for moving and resizing\n            the popup should be provided.\n @param showPersistActions\n            A boolean indicating whether actions allowing the user to\n            control the persisting of the dialog size and location should\n            be shown in the dialog menu. This parameter has no effect if\n            <code>showDialogMenu</code> is <code>false</code>.\n @param titleText\n            Text to be shown in an upper title area, or <code>null</code>\n            if there is no title.\n @param infoText\n            Text to be shown in a lower info area, or <code>null</code>\n            if there is no info area.\n \n @see PopupDialog#getDialogSettings()\n @deprecated As of 3.4, replaced by\n             {@link #PopupDialog(Shell, int, boolean, boolean, boolean, boolean, boolean, String, String)}\n',directive
'@param factor the mixing factor, must be in [0,&nbsp;1]\n\n ',directive
'@param message\n            The new text of the toggle button; if it is <code>null</code>,\n            then used the default toggle message.\n',directive
'@author\t  Josh Bloch\n',non-directive
' Returns this page\'s name.\n\n @return the name of this page\n',non-directive
'See \n      <a href=\"../zip/package-summary.html#package_description\">java.util.zip\n      package description.</a> <p>\n      In JAR files, all file names must be encoded in the UTF-8 encoding. \n',directive
' Gets a transformer that returns a clone of the input\n object. The input object will be cloned using one of these\n techniques (in order):\n <ul>\n <li>public clone method\n <li>public copy constructor\n <li>serialization clone\n <ul>\n \n @see org.apache.commons.collections.functors.CloneTransformer\n \n @return the transformer\n',non-directive
'@param button\n',non-directive
?,non-directive
'@link AbstractControlContentAssistSubjectAdapter},\n i.e. ',directive
'Convert the value of the given key in this dialog\n settings to a long and return it.\n \n',non-directive
' Get the comparator used for the values in the value-to-key map aspect.\n @return Comparator<? super V>\n',directive
' Sets the layout data on the given control. ',non-directive
'@see org.eclipse.jface.window.Window#open()\n',non-directive
'<h2>\nPackage Specification</h2>\n<p> This package provides classes that can be used to generate layouts.\n',non-directive
' Creates a new wizard dialog for the given wizard.\n \n',non-directive
?,non-directive
' Returns this dialog page\'s image.\n\n ',non-directive
'@link ILineRange} does not adhere to the\n         contract of {',directive
'@param manager The manager to set.\n \n',non-directive
'@see RowLayoutFactory\n',non-directive
'Window managers are not required for simple\napplications.\n',directive
' Callback to signal this content assistant that the presentation of the possible completions has been stopped.\n ',directive
'<li>CircularFifoBuffer - implements a buffer with a fixed size that discards oldest when full\n',non-directive
'LocalResourceManager is typically used to safeguard against leaks. ',directive
'@return this\n',non-directive
?,non-directive
?,non-directive
'Returns the default-default value (<code>0.0f</code>) if there\n is no default preference with the given name, or if the default \n value cannot be treated as a float.\n\n ',directive
'If none are valid, return the first irregardless.  ',directive
' Lightweight descriptor for a font. ',non-directive
'@param titleMessage\n            String for the titke\n ',non-directive
'No property change events are reported by changing default\n values.\n ',directive
' Returns the current error message for this dialog page.\n May be <code>null</code> to indicate no error message.\n <p>\n An error message should describe some error state,\n as opposed to a message which may simply provide instruction\n or information to the user.\n </p>\n \n @return the error message, or <code>null</code> if none\n',directive
'@param value\n            the value to be associated with the <code>key</code>\n',non-directive
'<p>\n Use the methods <code>load()</code> and <code>save()</code> to load\n and store this preference store.\n ',directive
'<p>\n The class <code>Wizard</code> provides an abstract implementation\n of this interface. ',directive
'@return the position category\n',non-directive
'If\n the x or y values are set to SWT.DEFAULT, the control\'s computeSize() method will\n be used to obtain that dimension of the preferred size.\n ',directive
'@param image the image for this preference page,\n  or <code>null</code> if none\n',directive
?,non-directive
'@return <code>true</code> if the iterator has more elements\n',non-directive
?,non-directive
?,non-directive
'@since 3.3\n',non-directive
'@deprecated As of 3.2, replaced by Platform UI\'s field assist support\n',directive
'<li><a href=\n    \"{@docRoot}/../technotes/guides/security/SecurityToolsSummary.html\"><b>\n    Security Tools Summary\n    </b></a></li>\n\n  ',non-directive
'@return the subnode, or <code>null</code> if none\n',directive
' Clears the normal message from the message line.\n',non-directive
?,non-directive
?,non-directive
'<LI> <I>LogRecord</I>: Used to pass logging requests between the logging\n                   framework and individual log handlers.\n   ',directive
'Always \ncheck your driver\'s documentation to see whether it supports a feature before\nyou try to use it.\n',directive
' Creates a factory that creates copies of the given layout.\n \n @param layout\n            layout to copy\n @return a new RowLayoutFactory instance that creates copies of the given\n         layout\n',non-directive
' Replaces this manager\'s information control as defined by\n the information control replacer.\n <strong>Must only be called when the information control is instanceof {@link IInformationControlExtension3}!</strong>\n\n @param takeFocus <code>true</code> iff the replacing information control should take focus\n',directive
' Returns the dialog settings for this wizard.\n ',non-directive
' @see Dialog#createDialogArea(Composite)\n',non-directive
' Creates a new preference manager.\n',non-directive
'@param parentShell\n            the parent shell, or <code>null</code> to create a top-level\n            shell\n',directive
' Returns the default value for the string-valued preference\n with the given name.\n ',non-directive
' Creates this wizard\'s controls in the given parent control.\n <p>\n The wizard container calls this method to create the controls\n for the wizard\'s pages before the wizard is opened. This allows\n the wizard to size correctly; otherwise a resize may occur when\n moving to a new page.\n </p>\n\n @param pageContainer the parent control\n',directive
'@deprecated This constant is no longer in use.\n ',directive
'In most cases this will be a copy\n of the layoutData used in setTitleLayoutData.\n \n',directive
'Users of the colors in this class should add a IPropertyChangeListener\n to detect when any of these colors change.\n ',directive
' Returns the JFace\'s dialog font. Convenience method equivalent to\n \n <pre>\n JFaceResources.getFontRegistry().get(JFaceResources.DIALOG_FONT)\n </pre>\n \n @return the font\n',non-directive
' An accessor for the labels to use on the buttons.\n \n @return The button labels to used; never <code>null</code>.\n',directive
'A newly-created object is\nstrongly reachable by the thread that created it.\n\n',directive
'@see #getPreferenceStore\n',non-directive
'<li>Unmodifiable - ensures the map cannot be altered\n<!--\n',non-directive
'@param value the new current value of the preference\n \n ',non-directive
'<LI><code>ResultSet</code> holdability -- ability to specify whether cursors\n      should be held open or closed at the end of a transaction\n  ',directive
' Constructs a new instance of <code>PopupDialog</code>.\n \n @param parent\n            The parent shell.\n @param shellStyle\n            The shell style.\n @param takeFocusOnOpen\n            A boolean indicating whether focus should be taken by this\n            popup when it opens.\n @param persistSize\n            A boolean indicating whether the size should be persisted upon\n            close of the dialog. The size can only be persisted if the\n            dialog settings for persisting the bounds are also specified.\n            If a menu action will be provided that allows the user to\n            control this feature and the user hasn\'t changed that setting,\n            then this flag is used as initial default for the menu.\n @param persistLocation\n            A boolean indicating whether the location should be persisted\n            upon close of the dialog. The location can only be persisted\n            if the dialog settings for persisting the bounds are also\n            specified. If a menu action will be provided that allows the\n            user to control this feature and the user hasn\'t changed that\n            setting, then this flag is used as initial default for the\n            menu. default for the menu until the user changed it.\n @param showDialogMenu\n            A boolean indicating whether a menu for moving and resizing\n            the popup should be provided.\n @param showPersistActions\n            A boolean indicating whether actions allowing the user to\n            control the persisting of the dialog bounds and location\n            should be shown in the dialog menu. This parameter has no\n            effect if <code>showDialogMenu</code> is <code>false</code>.\n @param titleText\n            Text to be shown in an upper title area, or <code>null</code>\n            if there is no title.\n @param infoText\n            Text to be shown in a lower info area, or <code>null</code>\n            if there is no info area.\n \n @see PopupDialog#getDialogSettings()\n \n @since 3.4\n',directive
'The status message is specified in an IStatus which can be of severity ERROR,\n WARNING, INFO or OK. ',directive
'<li><tt><big><strong>org.eclipse.ui.workbench.texteditor.templates</strong></big></tt></li>\n  ',directive
' Returns the font descriptor for the font with the given symbolic\n font name. Returns the default font if there is no special value\n associated with that name\n \n @param symbolicName symbolic font name\n @return the font descriptor (never null)\n \n @since 3.3\n',directive
'@param node the starting node\n ',non-directive
'Equivalent to <code>String.valueOf(value.doubleValue())</code>.\n\n ',directive
'<p>\nClasses in this package, along with <code>java.lang.Class</code>\naccommodate applications such as debuggers, interpreters, object\ninspectors, class browsers, and services such as Object Serialization\nand JavaBeans that need access to either the public members of a\ntarget object (based on its runtime class) or the members declared by\na given class.\n\n',directive
'@return the value coverted to double, or throws\n         <code>NumberFormatException</code> if none\n \n ',directive
' The margin height; <code>5</code> pixels by default.\n',non-directive
'Note: GridLayout treats a minimum size of 0\n as an undocumented special value, so the smallest possible minimum size \n is a size of 1. ',directive
'And unsynchronized\ncollections are preferable when either collections are unshared, or\nare accessible only when holding other locks.\n\n',directive
' Creates a DeviceResourceException indicating an error attempting to\n create a resource \n \n @param missingResource\n',directive
'<li>NOP - does nothing\n ',non-directive
'@link java.util.concurrent.Semaphore} is a classic concurrency tool.\n',directive
'<li>The same factory can be used many times to create several GridData instances</li>\n ',non-directive
'The default implementation of this framework method simply calls\n <code>performOk</code> to simulate the pressing of the page\'s OK button.\n ',directive
'@linkplain #length() length}.\n\n ',directive
'@link\njava.util.concurrent.ThreadPoolExecutor} and {',directive
'@return the value coverted to long, or throws\n         <code>NumberFormatException</code> if none\n \n ',directive
'The content assistant is not automatically activated,\n overlays the completion proposals with context information list if necessary, and\n shows the context information above the location at which it was activated. ',directive
'@see #getDialogBoundsStrategy()\n',non-directive
' Returns the string typed into this input dialog.\n \n',non-directive
'If it cannot be read then the default FontData\n will be returned.\n \n',directive
?,non-directive
' Returns the text regions covered by the given selection.\n \n',non-directive
?,non-directive
' Sets the information control replacer for this manager and disposes the\n old one if set.\n\n ',non-directive
' Layout constant (value <code>1</code>) indicating that\n the field editors\' basic controls are put into a grid layout.\n',non-directive
'By\n default, ModalContext will process events while running operations. ',directive
'<p>\n This is the last message that should ever be sent to this node.\n ',directive
?,non-directive
'There is one static instance\n of this class used by WizardDialog and ModalContext.\n ',directive
'@return the first line after this range\n',non-directive
'<p>\n If the content has not yet been created, calling this method\n does not trigger the creation of the wizard. ',directive
' Adjusts the enable state of the OK \n button to reflect the state of the currently active \n page in this container.\n ',non-directive
' Creates a content assist subject control adapter for the given text widget.\n\n ',non-directive
' Sets the title image to be shown in the title area of this dialog.\n \n @param newTitleImage\n            the title image to be shown\n',non-directive
'@param show <code>true</code> to show the author, <code>false</code> to hide it\n',non-directive
'<li>Invoker - invokes a method on the input object\n ',directive
'The primitives will be wrapped in the appropriate wrapper class.\n\n ',non-directive
'@return the wizard container, or <code>null</code> if this\n   wizard page has yet to be added to a wizard, or the\n   wizard has yet to be added to a container\n',directive
'Additionally, there are utility classes\nfor computing the CRC-32 and Adler-32 checksums of arbitrary\ninput streams.\n\n\n',directive
' Moves the progress indicator by the given amount of work units\n @param work the amount of work to increment by.\n',non-directive
?,non-directive
?,non-directive
'Each\n instance describes a particular resource (such as a Color, Font, or Image)\n and can create and destroy that resource on demand. ',non-directive
'This method is\n invoked once when the dialog is built. ',directive
'<p>\n Note that the current value of the preference is affected if\n the preference\'s current value was its old default value, in which\n case it changes to the new default value. ',directive
' Returns the font associated with the given symbolic font name.\n Returns the default font if there is no special value associated\n with that name.\n <p>\n This method should only be called from the UI thread. If you are not on the UI\n thread then wrap the call with a\n <code>PlatformUI.getWorkbench().getDisplay().synchExec()</code> in order to\n guarantee the correct result. Failure to do this may result in an {@link\n SWTException} being thrown.\n </p>\n @param symbolicName symbolic font name\n @return the font\n',directive
'@param labelProvider a {',directive
'Such parents may use this notification to save state etc. ',directive
' Sets whether ModalContext may process events (by calling\n <code>Display.readAndDispatch()</code>) while running operations. By\n default, ModalContext will process events while running operations. Use\n this method to disallow event processing temporarily.\n \n @param allowReadAndDispatch\n            <code>true</code> (the default) if events may be processed\n            while running an operation, <code>false</code> if\n            Display.readAndDispatch() should not be called from\n            ModalContext.\n @since 3.2\n',directive
' Gets an immutable version of an {',non-directive
'In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n ',directive
'@param key\n            the key\n ',non-directive
'@return a newly allocated SWT Color object (never null)\n ',directive
'@deprecated org.eclipse.swt.widgets.Display.getSystemImage(SWT.ICON_QUESTION)\n',directive
' Sets the margins for layouts created with this factory. ',non-directive
'@since JDK1.0\n',non-directive
'@since 3.3\n',non-directive
'Convenience method\n equivalent to\n \n <pre>\n JFaceResources.getFontRegistry().getDescriptor(JFaceResources.TEXT_FONT)\n </pre>\n \n ',directive
'@throws IllegalArgumentException if the array is not an array\n ',non-directive
?,non-directive
'@link java.lang.ClassLoader#getSystemClassLoader ClassLoader.getSystemClassLoader}) must\n      support a mechanism to add an agent JAR file to the system class path. ',directive
' IteratorUtils is not normally instantiated.\n',non-directive
'@param wrap\n            the wrap status\n ',non-directive
'@return an array of <code>steps</code> colors evenly distributed on the color wheel\n',directive
'@param parent The parent {',non-directive
'<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n',directive
'@param processor the content assist processor to register, or <code>null</code> to remove an existing one\n ',directive
' Sets the context information popup\'s orientation.\n The following values may be used:\n <ul>\n   <li>CONTEXT_ABOVE<p>\n     context information popup should always appear above the line containing\n     the current cursor location\n   </li>\n   <li>CONTEXT_BELOW<p>\n     context information popup should always appear below the line containing\n     the current cursor location\n   </li>\n </ul>\n\n @param orientation the popup\'s orientation\n',directive
'@return the first element, or null if empty.\n',directive
'@return The default button index.\n',non-directive
'try {\n       // Assuming the RuntimeMXBean has been registered in mbs\n       ObjectName oname = new ObjectName(ManagementFactory.RUNTIME_MXBEAN_NAME);\n    \n       // Get standard attribute \"VmVendor\"\n       String vendor = (String) mbs.getAttribute(oname, \"VmVendor\");\n   } catch (....) {\n       // Catch the exceptions thrown by ObjectName constructor\n       // and MBeanServer.getAttribute method\n       ...\n   ',directive
'In addition to standard arithmetic operations, BigInteger\nprovides modular arithmetic, GCD calculation, primality testing, prime\ngeneration, bit manipulation, and a few other miscellaneous operations.\n\n',directive
'This allows\n this node to suggest an extent in advance of actually creating \n the wizard.\n ',directive
'@param element must be an instance of <code>IPreferenceNode</code>.\n ',directive
' Creates a Closure that will invoke a specific method on the closure\'s\n input object by reflection.\n\n ',directive
'<p>\n Note that the current value of the preference is affected if\n the preference\'s current value was its old default value, in which\n case it changes to the new default value. ',directive
' Creates a file field editor.\n \n @param name the name of the preference this field editor works on\n @param labelText the label text of the field editor\n @param enforceAbsolute <code>true</code> if the file path\n  must be absolute, and <code>false</code> otherwise\n @param validationStrategy either {@link StringButtonFieldEditor#VALIDATE_ON_KEY_STROKE}\n  to perform on the fly checking, or {@link StringButtonFieldEditor#VALIDATE_ON_FOCUS_LOST}\n  (the default) to perform validation only after the text has been typed in\n @param parent the parent of the field editor\'s control.\n @since 3.4\n @see StringButtonFieldEditor#VALIDATE_ON_KEY_STROKE\n @see StringButtonFieldEditor#VALIDATE_ON_FOCUS_LOST\n',directive
'<li>font-weight</li>\n ',non-directive
'@param description the description text for this dialog\n  page, or <code>null</code> if none\n',directive
'This interface\n is used primarily by the page\'s container \n',directive
'@throws NullPointerException if either iterator is null\n',non-directive
'@return the transformer\n ',non-directive
'@return the Device associated with this ResourceManager\n',non-directive
'@param parent\n            The parent of the button.\n',non-directive
'@link\njava.util.concurrent.BlockingDeque} interface extends\n<tt>BlockingQueue</tt> to support both FIFO and LIFO (stack-based)\noperations. ',directive
' Image registry key for info message image (value\n <code>\"dialog_messasge_info_image\"</code>).\n \n',non-directive
' Returns the selected range.\n\n @return start and length of the selection, x is the offset and y the\n         length based on the subject\'s model (e.g. document)\n',non-directive
'@deprecated As of 3.2, replaced by Platform UI\'s field assist support\n',directive
'@link GridLayout#marginWidth\n marginWidth} and {',directive
' Create a new instance of the receiver.\n \n @param display the <code>Display</code> to hook into\n @param cleanOnDisplayDisposal\n            whether all fonts allocated by this <code>ColorRegistry</code>\n            should be disposed when the display is disposed\n @since 3.1\n',directive
' Creates a new object and saves in it the current enable/disable state of\n the given control and its descendents except for the given list of\n exception cases; the controls that are saved are also disabled.\n \n',directive
'@author Stephen Colebourne\n',non-directive
'<p>\nYou may also consider using \n{',directive
'Note the difference to {',directive
' Interface for containers that can host a wizard. It displays\n wizard pages, at most one of which is considered\n the current page. <code>getCurrentPage</code> returns the\n current page; <code>showPage</code> programmatically changes the\n the current page. Note that the pages need not all belong\n to the same wizard.\n <p>\n The class <code>WizardDialog</code> provides a fully functional \n implementation of this interface which will meet the needs of\n most clients. However, clients are also free to implement this \n interface if <code>WizardDialog</code> does not suit their needs.\n </p>\n <p>\n Implementors are responsible for disposing of their wizards.\n </p>\n \n @see org.eclipse.jface.wizard.IWizardContainer2\n',directive
' A field editor for a combo box that allows the drop-down selection of one of\n a list of items.\n \n',non-directive
'<p>\n Code in a long-running operation should call this method regularly so\n that a request to cancel will be honored.\n ',directive
'<li>Synchronized - synchronizes method access for multi-threaded environments</li>\n',directive
'@return a new transforming iterator\n ',non-directive
?,non-directive
'@return the set of keys this manager knows about.  ',non-directive
'<li><a href=\"http://java.sun.com/docs/books/tutorial/jdbc\">Chapters on the JDBC \n     API</a>--from the online version of <i>The Java Tutorial Continued</i>\n<P>\n  ',non-directive
' The label control for the subtask.\n',non-directive
'<p>\n A property change event is reported if the current value of the \n preference actually changes from its previous value. ',directive
'@see org.eclipse.jface.window.Window#getLayout()\n ',non-directive
'Use the methods <code>load(String)</code> and <code>store(String)</code>\n to load and store this dialog settings.\n\n ',non-directive
?,non-directive
'@since 3.1\n',non-directive
'If the <code>agentmain</code> method throws an uncaught exception it will be ignored.\n\n\n\n',non-directive
?,non-directive
'@param parent\n            the parent shell of the dialog, or <code>null</code> if none\n ',directive
'<li>extendedMargins(0,0,0,0)</li>\n ',non-directive
'@link\njava.util.concurrent.ExecutorService} provides a more complete\nasynchronous task execution framework.  ',directive
'The\nregistry returns to the calling object a reference to the remote\nobject, using which a remote method can be invoked.\n\n',directive
' Creates a new wizard page with the given name, and\n with no title or image.\n\n @param pageName the name of the page\n',non-directive
' Gets an int from a Map in a null-safe manner.\n ',non-directive
'@since JDK1.1\n',non-directive
' Sets the margins for layouts created with this factory. ',non-directive
' Returns a text edit describing the text modification that would be executed if the delete key\n was pressed on the given selection.\n \n @param selection the selection to delete\n @return a text edit describing the operation needed to delete <code>selection</code>\n @throws BadLocationException if computing the edit failed\n',non-directive
'A closure \n is called if its matching predicate returns true. ',directive
'@param key  the key to look up\n ',non-directive
'This method \n allows generated layout data to be used with controls that span multiple cells. \n ',directive
' Notifies that help has been requested for this dialog page.\n',non-directive
' Update the dialog\'s status line to reflect the given status. It is safe\n to call this method before the dialog has been opened.\n \n @param status\n            the status to set\n',directive
'@since 3.0\n',non-directive
' <p>Returns a FontDescriptor that is equivalent to the reciever, but whose height\n is larger by the given number of points.</p>\n \n <p>Does not modify the reciever.</p>\n \n ',directive
'<p>Image descriptors are objects that knows how to create an image on demand.\n',non-directive
' Sets the width and height hints. The width and height hints override the\n control\'s preferred size. If either hint is set to SWT.DEFAULT, the\n control\'s preferred size is used.\n \n @param xHint\n            horizontal hint (pixels), or SWT.DEFAULT to use the control\'s\n            preferred size\n @param yHint\n            vertical hint (pixels), or SWT.DEFAULT to use the control\'s\n            preferred size\n @return this\n',directive
' Returns the currently selected page in the dialog.\n \n @return the selected page in the dialog or <code>null</code> if none is\n         selected. The type may be domain specific. In \n         the JFace provided dialogs this will be an instance of \n         <code>IDialogPage</code>. \n',directive
'If either hint is set to SWT.DEFAULT, the\n control\'s preferred size is used.\n \n',directive
'If this name does not exist within the registry the supplied\n default value will be used.\n \n',directive
'@link java.util.concurrent.CyclicBarrier} is a\nresettable multiway synchronization point useful in some styles of\nparallel programming. ',directive
'<li>Predicated - ensures that only elements that are valid according to a predicate can be added\n',directive
'<dd>A variation of the native formatter that provides a more compact representation.</dd>\n<dt>EmacsKeyFormatter</dt>\n',non-directive
'<li>All actions in a thread <i>happen-before</i> any other thread\n  successfully returns from a {@code join} on that thread.\n\n',directive
' Sets the spacing for layouts created with this factory. The spacing\n is the distance between cells within the layout. \n \n @param spacing space between controls in the layout (pixels)\n @return this\n @see #margins(Point)\n @see #margins(int, int)\n',directive
?,non-directive
' Sets the error message that will be displayed when and if \n an error occurs.\n\n @param message the error message\n',directive
'</p>\n\n ',non-directive
'<LI> <I>Level</I>: Defines a set of standard logging levels that can be used\n                      to control logging output. ',non-directive
' Returns the current value of the double-valued preference with the\n given name.\n Returns the default-default value (<code>0.0</code>) if there\n is no preference with the given name, or if the current value \n cannot be treated as a double.\n\n @param name the name of the preference\n @return the double-valued preference\n',non-directive
'@param value the new default value for the preference\n',non-directive
' The <code>WizardSelectionPage</code> implementation of \n this <code>IWizardPage</code> method returns the first page \n of the currently selected wizard if there is one.\n',non-directive
?,non-directive
'@param name the name of the preference\n ',non-directive
'@deprecated This font is not in use\n',directive
'It collaborates with a quick assist processor (<tt>IQuickAssistProcessor</tt>)\nin order to generate quick fix and quick assist completion proposals (<tt>ICompletionProposal</tt>)\navailable at the current quick assist invocation context (<tt>IQuickAssistInvocationContext</tt>).\n',directive
' Moves the start offset to <code>start</code>, keeping {',non-directive
'Has no effect if the given runnable was not previously registered with\n disposeExec.\n \n',directive
'@see #open(int, Shell, String, String, int)\n',non-directive
' Returns whether or not context help is available for this dialog. This\n can affect whether or not the dialog will display additional help\n mechanisms such as a help control in the button bar.\n \n @return whether or not context help is available for this dialog\n',directive
'<p>\n This method is called by the container itself\n when its page changes and may be called\n by the page at other times to force a title  \n update.\n ',directive
'<p>\n The given {',directive
'@return this\n \n ',non-directive
'@throws NullPointerException if iterators array is null or contains a null\n',non-directive
' Sets the end of this range, keeping {@link #start()} constant.\n\n @param end the new end, must be &gt; {@link #start()}\n @throws LineIndexOutOfBoundsException if <code>end</code> &lt;= {@link #start()}\n',directive
' Save a dialog settings to a stream\n \n ',non-directive
'@since 3.1\n',non-directive
'\n\n\nProvides reference-object classes, which support a limited degree of\ninteraction with the garbage collector.  A program may use a reference object\nto maintain a reference to some other object in such a way that the latter\nobject may still be reclaimed by the collector.  A program may also arrange to\nbe notified some time after the collector has determined that the reachability\nof a given object has changed.\n\n\n<h2>Package Specification</h2>\n\nA <em>reference object</em> encapsulates a reference to some other object so\nthat the reference itself may be examined and manipulated like any other\nobject.  Three types of reference objects are provided, each weaker than the\nlast: <em>soft</em>, <em>weak</em>, and <em>phantom</em>.  Each type\ncorresponds to a different level of reachability, as defined below.  Soft\nreferences are for implementing memory-sensitive caches, weak references are\nfor implementing canonicalizing mappings that do not prevent their keys (or\nvalues) from being reclaimed, and phantom references are for scheduling\npre-mortem cleanup actions in a more flexible way than is possible with the\nJava finalization mechanism.\n\n<p> Each reference-object type is implemented by a subclass of the abstract\nbase <code>{@link java.lang.ref.Reference}</code> class.  An instance of one of\nthese subclasses encapsulates a single reference to a particular object, called\nthe <em>referent</em>.  Every reference object provides methods for getting and\nclearing the reference.  Aside from the clearing operation reference objects\nare otherwise immutable, so no <code>set</code> operation is provided.  A\nprogram may further subclass these subclasses, adding whatever fields and\nmethods are required for its purposes, or it may use these subclasses without\nchange.\n\n\n<h3>Notification</h3>\n\nA program may request to be notified of changes in an object\'s reachability by\n<em>registering</em> an appropriate reference object with a <em>reference\nqueue</em> at the time the reference object is created.  Some time after the\ngarbage collector determines that the reachability of the referent has changed\nto the value corresponding to the type of the reference, it will add the\nreference to the associated queue.  At this point, the reference is considered\nto be <em>enqueued</em>.  The program may remove references from a queue either\nby polling or by blocking until a reference becomes available.  Reference\nqueues are implemented by the <code>{@link java.lang.ref.ReferenceQueue}</code>\nclass.\n\n<p> The relationship between a registered reference object and its queue is\none-sided.  That is, a queue does not keep track of the references that are\nregistered with it.  If a registered reference becomes unreachable itself, then\nit will never be enqueued.  It is the responsibility of the program using\nreference objects to ensure that the objects remain reachable for as long as\nthe program is interested in their referents.\n\n<p> While some programs will choose to dedicate a thread to removing reference\nobjects from one or more queues and processing them, this is by no means\nnecessary.  A tactic that often works well is to examine a reference queue in\nthe course of performing some other fairly-frequent action.  For example, a\nhashtable that uses weak references to implement weak keys could poll its\nreference queue each time the table is accessed.  This is how the <code>{@link\njava.util.WeakHashMap}</code> class works.  Because the <code>{@link\njava.lang.ref.ReferenceQueue#poll ReferenceQueue.poll}</code> method simply\nchecks an internal data structure, this check will add little overhead to the\nhashtable access methods.\n\n\n<h3>Automatically-cleared references</h3>\n\nSoft and weak references are automatically cleared by the collector before\nbeing added to the queues with which they are registered, if any.  Therefore\nsoft and weak references need not be registered with a queue in order to be\nuseful, while phantom references do.  An object that is reachable via phantom\nreferences will remain so until all such references are cleared or themselves\nbecome unreachable.\n\n\n<a name=\"reachability\"></a>\n<h3>Reachability</h3>\n\nGoing from strongest to weakest, the different levels of reachability reflect\nthe life cycle of an object.  They are operationally defined as follows:\n\n<ul>\n\n<li> An object is <em>strongly reachable</em> if it can be reached by some\nthread without traversing any reference objects.  A newly-created object is\nstrongly reachable by the thread that created it.\n\n<li> An object is <em>softly reachable</em> if it is not strongly reachable but\ncan be reached by traversing a soft reference.\n\n<li> An object is <em>weakly reachable</em> if it is neither strongly nor\nsoftly reachable but can be reached by traversing a weak reference.  When the\nweak references to a weakly-reachable object are cleared, the object becomes\neligible for finalization.\n\n<li> An object is <em>phantom reachable</em> if it is neither strongly, softly,\nnor weakly reachable, it has been finalized, and some phantom reference refers\nto it.\n\n<li> Finally, an object is <em>unreachable</em>, and therefore eligible for\nreclamation, when it is not reachable in any of the above ways.\n\n</ul>\n\n\n@version  1.11, 04/02/10\n@author\t  Mark Reinhold\n@since\t  1.2\n\n<!--\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n',directive
' Disposes all currently allocated resources.\n',non-directive
' Resizes the range by <code>delta</code> lines by moving the start offset, {@link #end()} remains unchanged.\n\n @param delta the number of lines to resize the range\n @throws LineIndexOutOfBoundsException if <code>-delta</code> &gt;= {@link #length()}\n',non-directive
'<p>\n ResourceManager handles correct allocation and disposal of resources. ',non-directive
' Returns whether the given thread is running a modal context.\n \n @param thread\n            The thread to be checked\n @return <code>true</code> if the given thread is running a modal\n         context, <code>false</code> if not\n',directive
'@see #isPageComplete()\n',non-directive
' Processes {@link ITextSelection}s.\n \n @since 3.5\n',non-directive
